title,description,userState,userCity,status,created,url
Cobrança indevida para troca de velas em recall com alegação de perda da garantia,"Hoje, fui fazer a primeira revisão do meu veículo e me deparei com uma situação em que a montadora sugeriu um recall para a troca das velas, alegando um problema na qualidade do combustível usado. E por conta disso apresenta um desgaste nas velas. Considerando que o carro está apenas com 6 mil km e a compra do carro foi realizada a um ano atrás e no manual do veículo especifica uma troca com mais de 60 mil quilômetros, sem considerar que o carro está na garantia de 3 anos. Considero que a GM não está considerando questões em relação aos seus clientes e isso me deixa muito decepcionado. Cobrar 590 reais para realizar essa troca alegando que se apresentar algum problema a garantia no cobrirá, é uma falta de respeito muito grande e pode ter certeza isso vai afetar minha decisão na próxima vez que eu decidi trocar o meu carro.",SP,Franca,ANSWERED,2025-09-23T11:03:42,https://www.reclameaqui.com.br/chevrolet/cobranca-indevida-para-troca-de-velas-em-recall-com-alegacao-de-perda-da-garantia_N7XmFw5CWBZaMOeT/
Chevrolet vende carro com vícios ocultos: comprei um Onix Plus na garantia e só tive dor de cabeça com assistência vergonhosa,"Comprei um Chevrolet Onix Plus 2022 diretamente na concessionária, sempre fiz todas as revisões e trocas de óleo na própria rede autorizada. Ainda dentro da garantia, o carro apresentou problema no ar-condicionado e também na suspensão dianteira esquerda.<br /><br />Poucos meses após o término da garantia, o sistema MyLink parou de funcionar. Ao procurar a concessionária, a solução oferecida foi a substituição com um custo de aproximadamente R$ 5.000,00, valor abusivo diante do histórico do veículo e do fato de se tratar de um problema crônico, amplamente relatado por outros clientes em fóruns e sites de reclamação.<br /><br />Tentei acionar a garantia estendida ou algum tipo de apoio da montadora, mas tive o pedido negado de forma categórica. Considero um desrespeito com o consumidor, pois trata-se de um carro de valor elevado que apresentou diversos problemas em pouco tempo de uso.<br /><br />Esperava mais compromisso da marca com seus clientes, principalmente diante da recorrência desses defeitos. Solicito uma solução justa para o caso.<br /><br />Agora a tela serve para anexar celular, uma vergonha com cliente - carro caro e cheio de problemas crônicos que não é apenas a correia banhada a óleos",MG,São Gonçalo do Rio Abaixo,ANSWERED,2025-09-23T10:08:55,https://www.reclameaqui.com.br/chevrolet/chevrolet-vende-carro-com-vicios-ocultos-comprei-um-onix-plus-na-garantia-e-so-tive-dor-de-cabeca-com-assistencia-vergonhosa_z7QLugY_la1envV-/
Reajuste abusivo no plano OnStar Connect Protect para assinantes recorrentes,"Tínhamos o serviço de on stat conect protect com desconto, pois usamos esse serviço desde que o carro foi comprado então somos assinantes recorrentes. <br />Pagávamos em torno de R$75,00, após há algum tempo esse valor já não era mais válido e queriam nos cobrar praticamente o dobro do valor. Apenas gostaríamos de renovar o nosso plano com desconto, com um valor próximo ao que era e não o dobro.",SP,São Paulo,ANSWERED,2025-09-23T09:27:01,https://www.reclameaqui.com.br/chevrolet/reajuste-abusivo-no-plano-onstar-connect-protect-para-assinantes-recorrentes_LQj1GEXG_QJN1TeN/
Demora excessiva no reparo do veículo sinistrado e falta de peças na autorizada,"Bom dia,Dia 11/9 dei entrada no meu carro na autorizada dafonte da Borges Melo por conta de um sinistro dia 12/9 a seguradora autorizou o serviço no dia 19/9 eu fui novamente na autorizada sabe como estava o andamento do serviço e autorizada ainda não tinha dado entrada, um descaso com o cliente ainda vou ter que aguarda 20 dias úteis para as peça chegaram para poder fazer o serviço porque nei o retrovisor tinha na autorizada,muito insatisfeita vou passar mais de 40 dias cem carro aguardando as peças chegarem para poder fazer o serviço e me entregarem o carro.",CE,Fortaleza,ANSWERED,2025-09-23T09:00:48,https://www.reclameaqui.com.br/chevrolet/demora-excessiva-no-reparo-do-veiculo-sinistrado-e-falta-de-pecas-na-autorizada_NG8kzhbpG7SjOSOE/
Negativa de garantia e quebra da correia dentada do Onix Plus 2023,"Levei meu Onix Plus ano 2023 placa ***** para ativar a garantia da correia dentada no dia 26/08/25, me informaram que não era necessária a troca da correia e foi trocado somente o oleo do motor com ativação da garantia de fábrica ate 240.000km. Após usar o carro por 5 dias a correia dentada arrebentou e o carro foi levado de reboque para a concessionária Jorlan da avenida Barão Homem de Melo em Belo Horizonte/MG no dia 08/09. No dia 15/09 tive retorno da concessinária relatando que a Chevrolet havia negado a garantia alegando mau uso, acionamos o 0800 da Chevrolet e o setor de relacionamento nos retornou dia 16/09 mantendo a negativa da garantia reforçando o MAU USO do responsável pelo rompimento da correia. Ora, se andar com o carro normalmente na cidade é denominado mau uso, então certamente foi por isso que temos visto inúmeras reclamações da qualidade e confiabilidade dos veículo dessa montadora.",SC,Blumenau,ANSWERED,2025-09-22T17:29:30,https://www.reclameaqui.com.br/chevrolet/negativa-de-garantia-e-quebra-da-correia-dentada-do-onix-plus-2023_IM-2N315faab2sgf/
Chevrolet: Falta de peça (chicote) para reparo do veículo - Ordem *****,"Chevrolet enviem a peça que falta para reparo do meu carro!!! <br /><br />Peça faltante: Xicote <br /><br />Mecânica, suspensão e pintura todos PRONTOS, faltando somente a peça que vcs não deram prazo para chegada!!!<br /><br />Ordem interna: ***** <br />Número da peça: 52181617<br />Pedido: *****<br /><br />Protocolo central Chevrolet: *****<br /><br />",SP,Jaboticabal,PENDING,2025-09-22T14:21:48,https://www.reclameaqui.com.br/chevrolet/chevrolet-falta-de-peca-chicote-para-reparo-do-veiculo-ordem_0yW7lyVtvX9x_IAJ/
Onix Plus com problema no cinto de segurança,"Fiz a compra de um veículo Onix Plus Premier zero km no final de julho de 2025, ocorre que após a retirada do veículo da concessionária Auto Gerais, o mesmo apresentou problemas no cinto de segurança direito do banco traseiro.<br />Fui até a concessionaria Automec de Sorocaba para que pudesse diagnosticar o problema e após a verificação foi identificado que seria necessário trocar o dispositivo do cinto.<br />A peça 52195639 não está disponível e foi feito o pedido, que gerou o número de pedido *****.<br />Ocorre que a peça não tem previsão de chegada, o que impede que use o meu veículo em uma viagem.<br />Necessito da reposição da peça.",SP,Sorocaba,PENDING,2025-09-22T13:56:20,https://www.reclameaqui.com.br/chevrolet/onix-plus-com-problema-no-cinto-de-seguranca_yM-KPRw0k9GbryO3/
Onix 2021 com defeito: falta de suporte e agendamento,"Beleza  Vou preparar as duas versões pra você:<br /><br /><br />*****<br /><br /><br />Título: Onix 2021 com defeito e sem suporte para agendar atendimento<br /><br />Descrição:<br />Comprei um Chevrolet Onix 2021 que está apresentando defeito. Desde então, venho tentando agendar atendimento na concessionária, mas ninguém resolve nada. Ligo, pedem para aguardar, e até agora não tive retorno.<br /><br />É um absurdo um carro novo apresentar problema e a Chevrolet não oferecer suporte adequado. Preciso do carro para trabalhar e estou sendo prejudicado.<br /><br />Exijo uma solução imediata: agendamento do reparo, conserto do defeito e respeito ao consumidor. Caso contrário, vou levar a situação ao Procon.<br /><br /><br />*****<br /><br /> Versão para o Procon/SAC (mais formal e jurídico):<br /><br />Assunto: Reclamação  Veículo Chevrolet Onix 2021 com defeito e ausência de atendimento<br /><br />Prezados,<br /><br />Sou proprietário de um Chevrolet Onix 2021, que apresentou defeito em [descrever o problema, se possível]. Entrei em contato diversas vezes com a concessionária e com o atendimento da Chevrolet para realizar o agendamento da manutenção, porém, até o momento, não obtive retorno nem solução.<br /><br />A situação configura descaso com o consumidor e descumprimento do Código de Defesa do Consumidor, especialmente no que se refere ao direito à garantia e à adequada prestação de serviços.<br /><br />Diante disso, solicito:<br /><br />1. O imediato agendamento do reparo.<br /><br /><br />2. A reparação integral do defeito apresentado.<br /><br /><br />3. Garantia de que o problema não volte a ocorrer.<br /><br /><br />Caso não haja providências, darei prosseguimento com as medidas cabíveis junto ao Procon e demai órgão.<br /><br />Comprei na Carrera vila lobos",SP,Osasco,PENDING,2025-09-22T13:13:21,https://www.reclameaqui.com.br/chevrolet/onix-2021-com-defeito-falta-de-suporte-e-agendamento_r3cwGEj1QWbJI0Z-/
Demora excessiva na reposição de peça (porta) para Chevrolet Cruze após sinistro,"Meu nome é marisa e meu pai que tem 92 anos teve carros da crevrolet uma vida tda sendo fiel a marca ate hoje! no entanto ele teve um sinistro do qual não foi culpad0 com seeu cruise ( sinistro porto seguro *****) ( agora so anda com motorista) e teve porta danificada em abril de 2025. Até agora nao foi possivel obter a porta nova para o reparo. A seguradora porto seguro me reenviou para sac da GM. sac da seguradora ..Acredito que se uma montadora faz carros nacionais e tem quase um ano para dar uma porta existe um problema grave de reposição peças o qual afeta diretamente o consumidor. Nos qu e ja privilegiamos comprar carros com montadoras no país vemos que a opção ja nao é mais vantajosa além do descaso, com o consumidor e com o meio ambiente pela falta de reposição. Meu pai tem 92 anos e ja teve que alugar carro pagar outro seguro e agora esta com uber e taxis e pagando tambem o motorista pois nao pode dispensa-lo na medida em que precisara do memso quando o carro ficar pronto. Acredito que a chevrolet deveria ter maior atençã, dar uma devolutiva mais rapido e dar esta porta uma vez que o consumidor optou pelo seu carro.Caso nao tenha a porta para repor reponham o carro ou paguem pelos danso da falat de peças e demora.Os carros chineses estao chegando e as peças dos memso sao mais fáceis de encontrar.",SP,São Paulo,ANSWERED,2025-09-22T12:30:12,https://www.reclameaqui.com.br/chevrolet/demora-excessiva-na-reposicao-de-peca-porta-para-chevrolet-cruze-apos-sinistro_JCuPe_t3-2lSG9d7/
"Demora na entrega de peças, mau atendimento e falta de resolução do problema em veículo com defeito de fábrica.",Meu veículo está já a quase 30 dias a espera de peças e a concessionária não resolve problema hoje fui na empresa briguei a gerente falou pra eu me virar e se quiser coloco advogado e faço favor não comprar mais veículo da marca já comprei 5 veículos zero quilômetro da marca hj não quero nem de graça não quero mais o veículo reclamo do defeito desde zera aí agora que parou de vez eles querem tá no direito vou fazer igual a empresa mandou fazer falar com meu advogado,MT,Rondonópolis,PENDING,2025-09-22T11:09:49,https://www.reclameaqui.com.br/chevrolet/demora-na-entrega-de-pecas-mau-atendimento-e-falta-de-resolucao-do-problema-em-veiculo-com-defeito-de-fabrica_aj1X_wfIVOJQukyB/
Barulho no motor da Montana LTZ 2023 e falta de suporte da Chevrolet,"Fico indignado com o atendimento da Fabrica Chevrolet, comprei a nova Montana LTZ automatica 2023/2023, comecei a observar que  barulho na parte interna do motor, como se estivesse batendo uma lata , em baixa rotação.  Como ele esta na garantia, levei ela para fazer a 4 revisão com 38330 Km, na concessonaria Vigorito -Vila Guilherme SP-SP e reclamei desse barulho, depois de dois dias o tecnico me informou que a engenharia da Chevrolet analisou e falou que o barulho era normal nesse motor. A revenda pediu para eu entrar em contato com o SAC e reclamar desse barulho, liguei para a fabrica, nem me deram atenção,  nem me pediram qual era o carro, nem ano, e nem o que estava acontecendo simplesmente falaram que revenda que decide. Atendimento ruim para uma fabrica e um desrespeito com o consumidor.<br />Estou arrenpendido de ter comprado uma MONTANA LTZ automatica 2023, por causa do desrespeito com o consumidor. Tirando a responsabilidade deles e jogando para o proprietario",SP,São Paulo,ANSWERED,2025-09-22T10:00:13,https://www.reclameaqui.com.br/chevrolet/barulho-no-motor-da-montana-ltz-2023-e-falta-de-suporte-da-chevrolet_KCrRorkU1BUnHqmL/
Demora excessiva e falta de peça (módulo airbag) para reparo de veículo 2025 após acidente.,"Sofremos um acidente com uma chevrolet tracker desse ano (guardem essa informação que é o carro desse ano de 2025). Como ja se esperava, optamos por consertar o carro na concessionária via o seguro do terceiro que bateu na gente. Pasmem que depois de meses o carro no patio da concessionária, eles nos informam que a concessionária não tem disponível o módulo do airbag, e que sem ela não podem finalizar o serviço e sequer tem um prazo para resolverem ou disponibilizarem a peça para a concessionária terminar o reparo. NÃO TEM DISPONÍVEL UMA PEÇA DO CARRO DO ANO, O CARRO QUE ELES ESTÃO FABRICANDO E VENDENDO AGORA NAS CONCESSIONÁRIAS.<br /><br />Consegue enxergar o tamanho da falta de respeito e compromisso dessa empresa? O carro é do meu pai que ja cansou de ficar ligando e indo na concessionaria e me pediu para tentar resolver. Meu pai é um senhor de 70 anos, tanto ele quanto a minha mãe com problemas de saúde, nesse período que a Chevrolet não resolveu o problema a minha mãe ja teve picos de pressão arterial a noite, e não conseguiram ir ao Hospital porque não tinham um meio de locomoção e na cidade de interior que eles moram não tem uber ou outros meios de transporte para eles chamarem. <br /><br /><br />Ja cansamos de ligar na central de relacionamentos, pedir para resolverem o caso e agilizarem a peça. A única coisa que me restou a fazer (para tentar resolver amigavelmente) é abrir uma reclamação pública contra o descaso da Chevrolet com um senhor de 70 anos que comprou um carro de 170 mil.<br /><br />Nossos protocolos de atendiemento foram os seguintes:<br /><br />PROTOCOLO ATENDIMENTO CHEVROLET (Ana) - *****<br />PROTOCOLO ATENDIMENTO CHEVROLET (Michael) - *****<br /><br /><br />O carro se encontra no momento na concessionária Via Capital em ***** - ES<br />Os numeros dos pedidos da oficina são: ***** e *****<br />O numero da peça é: 52193773<br /><br /><br />Se isso não for resolvido de imediato eu vou ter que tomar outras medidas, agora na esfere judicial para reparar o dano que a Chevrolet vem causando pela falta de compromisso.",BA,Porto Seguro,PENDING,2025-09-22T09:44:10,https://www.reclameaqui.com.br/chevrolet/demora-excessiva-e-falta-de-peca-modulo-airbag-para-reparo-de-veiculo-2025-apos-acidente_NYLjbkWveQ2uihZB/
Onix 2023 com problema persistente de partida há 1 ano e meio,"Meu pai comprou um Onix 2023 na Nicola veículos de São Luiz Gonzaga, o carro está a 1 ano meio com o mesmo problema, não pega na primeira partida, chegou ao ponto de não pegar mais, foi levado pela quarta vez a concessionária e lá foi passado o scanner que acusou o não reconhecimento da chave, já foi trocado módulo de combustível e módulo de aquecimento do combustível, quero que algum consiga dar uma assistência e resolver o problema.<br />Placa *****",RS,Caxias do Sul,PENDING,2025-09-22T09:17:41,https://www.reclameaqui.com.br/chevrolet/onix-2023-com-problema-persistente-de-partida-ha-1-ano-e-meio_OmT6jK_1dGrUUAID/
Recall pendente no sistema Detran após execução em 2022 (ordem de serviço ***** - Carrera Butanta),Efetuado recall no veiculo no ano de 2022 e ainda consta no sistema Detran pendente. ordem serviço : *****. Carrera Butanta.,SP,São Paulo,ANSWERED,2025-09-22T08:58:26,https://www.reclameaqui.com.br/chevrolet/recall-pendente-no-sistema-detran-apos-execucao-em-2022-ordem-de-servico-carrera-butanta_XwryJATXGtFZg47I/
S10 2023 com motor trocado e defeitos recorrentes gerando insegurança e prejuízos,"S10 2023 com motor trocado e defeitos recorrentes<br /><br />Comprei uma S10 2023 zero km e em poucos meses já apresentou sete defeitos graves, incluindo a necessidade de troca integral do motor. O carro ficou 45 dias parado na concessionária e, mesmo após isso, retornou 3 vezes para concessionária em menos de 10 dias, apresentando este e outros problemas graves, inclusivo perdendo potencial total do motor em meio a ultrapassagem, expondo em risco minha família e terceiros.  <br /><br />Além do transtorno e gastos extras com aluguel de veículo, hoje não tenho mais confiança na segurança e qualidade do automóvel. Minha vida profissional também está em risco, já que dependo do carro para trabalhar.<br />Ao invés do carro me servir, eu quem estou servindo o carro. Um descaso total da Perkal e da GM. <br />Todas revisões realizadas exclusivamente na concessionária.<br /><br />Solicito ação urgente das partes.",MS,Ponta Porã,PENDING,2025-09-22T08:35:55,https://www.reclameaqui.com.br/chevrolet/s10-2023-com-motor-trocado-e-defeitos-recorrentes-gerando-inseguranca-e-prejuizos_Vj7Ov4chaUZ1IdNI/
Ônix Premier Turbo 2025 PÉSSIMO!,"Comprei meu primeiro carro esse ano, escolhi chevrolet, comprei ZERO km em Bebedouro. Um ônix premier turbo ano 2025. Tem 10 mil KM foi para a revisão semana passada e o carro simplesmente não liga. Ele não dá partida no botão start/stop. Carro completo, mais de 100 mil reais. Atendimento da concessionária em Bauru também é péssimo te tratam com indiferença, não movem um músculo para ajudar. Sem dúvidas, a pior experiência da minha vida, nunca mais terei um carro da marca. O vendas é perfeito, te vendem um sonho, mas o pós venda, uma verdadeira [Editado pelo Reclame Aqui].",SP,Ribeirão Preto,PENDING,2025-09-22T07:53:51,https://www.reclameaqui.com.br/chevrolet/onix-premier-turbo-2025-pessimo_NLo5Vbm8QhlnHF6A/
Chevrolet spin 2025,"Chevrolet spin 2025...drl amarelando e a gm sinaliza que nao vai trocar,  mecânico alega que agora precisa queimar para haver a troca dos faróis,  uma vergonha a gm criar barreira pra resolver um problemas crônico da spin 2025...<br />A minha ainda está na garantia..<br />Mecânico falou que deveria esperar piorar, pra tentar a troca que nao e garantida, vai haver análise do fabricante",PE,Recife,PENDING,2025-09-21T12:00:26,https://www.reclameaqui.com.br/chevrolet/chevrolet-spin-2025_4tr7WtV4E724D1eQ/
Volante enrugado e palhetas com falhas em Onix 2026 com 500km,"Comprei um onix 2026, chassi *****, na concessionária sabenauto, nota fiscal anexa, e com apenas 500km o volante de direção apresenta enrugado na parte esquerda, e as palhetas do limpador dianteiro apresenta falhas ao utilizar, compro chevrolet a muito tempo e nunca tive problema como esses, Solicito a troca do volante e das palhetas.",RJ,Rio de Janeiro,PENDING,2025-09-20T19:50:36,https://www.reclameaqui.com.br/chevrolet/volante-enrugado-e-palhetas-com-falhas-em-onix-2026-com-500km_Zh5IycNAlAa4qBZ9/
Demora e ineficiência no serviço OnStar para recarga de bateria,"Adquiri um ônix na Chevrolet e o mesmo veio com um serviço de conectividade o ON STAR, pago a mensalidade para manter alguns serviços, hoje precisei acionar o serviço de recarga de bateria, entrei em contato as 11:15h e fiquei esperando o tal serviço até as 14h, com compras de perecíveis dentro do porta malas do carro, liguei várias vezes pra central e ninguém conseguia resolver o meu problema, desisti de esperar e chamei um profissional particular para realizar o serviço, fica registrado a minha total insatisfação com o atendimento, com a falta de respeito e ineficiência do serviço, que já pago desde que adquiri meu carro! Experiência nada agradável, na primeira vez que solicito socorro não sou atendido.",AM,Manaus,ANSWERED,2025-09-20T16:55:41,https://www.reclameaqui.com.br/chevrolet/demora-e-ineficiencia-no-servico-onstar-para-recarga-de-bateria_EiJZo_blvVeqaiC0/
Brake light quebrado causa infiltração em Chevrolet Cruze fora da garantia,"Tenho um Chevrolet Cruze Ltz2 Sedan 1.4 T , o brake light do meu veiculo quebrou na extremidade, de maneira espontânea , ocasionando infiltração de água no interior do veículo, molhando o teto, banco e acumulando água no compartimento do estepe.<br />Esse mesmo problema afeta muitos proprietários de Cruze, e há diversas reclamações sobre isso facilmente encontradas na internet, inúmeras delas nesse mesmo site, caracterizando um problema crônico e um vício oculto. O Código de Defesa do Consumidor prevê expressamente no artigo 26, 3, que<br />&quot;tratando-se de vício oculto, o prazo decadencial inicia-se no momento em que ficar evidenciado o defeito&quot;.<br />Assim como outros consumidores da marca também gostaria de ter meu problema solucionado, com a troca do brake light sem custo, mesmo com o veiculo estando fora do período de garantia, visto que se trata de um problema crônico do qual a Chevrolet está ciente, pois já realizou trocas gratuitas fora da garantia em outros casos similares , conforme observado na resolução de reclamações no site Reclame Aqui.<br /><br />Venho aqui reivindicar meu direito como consumidor para que meu problema também seja resolvido. Solicito retorno e uma solução para situação relatada.",SP,Presidente Prudente,PENDING,2025-09-20T16:10:16,https://www.reclameaqui.com.br/chevrolet/brake-light-quebrado-causa-infiltracao-em-chevrolet-cruze-fora-da-garantia_5NJzrg_D-fXm6fNa/
Problemas recorrentes com painel de veículos antigos e falta de suporte técnico,Comprei dois carro uma s10 2007 tive problemas com painel de controle de instrumento que marca a velocidade o AZul da Pit Bull Aí vendi o carro comprei a blaiser 2011 o mesmo problema não acho o painel não tem suporte técnico você vai nas lojas conssencionaria não dão nem atenção faz dias que aguardo ao menos a resposta falei com o gerente de peças até agora nada fui atendida pelo ***** da loja de São Miguel mais não obtive retorno faz 15 dias que fui lá e hoje liguei não obtive retorno será que é porque o carro é 2011 este tratamento,SP,São Paulo,ANSWERED,2025-09-20T12:48:50,https://www.reclameaqui.com.br/chevrolet/problemas-recorrentes-com-painel-de-veiculos-antigos-e-falta-de-suporte-tecnico_oJnzZK5Prv-Xdrex/
"Serviço OnStar da Chevrolet: Promessas não cumpridas, atendimento péssimo e falhas na assistência","A chevrolet oferece um serviço chamado onstar. Esse serviço promete um monte de coisa, mas que na prática, nao é entregue! A começar pelo atendimento que e péssimo estou tendo a pior experiência nesse tipo de caso onde os atendente falam qualquer coisa para se livrar da responsabilidade, serviço de taxi que e oferecido mas que nao enviam a vc, serviço em caso de roubo o bloqueio do veículo que deveria ocorrer durante a ligação do cliente mas que so e feita após vc ter o boletim de ocorrência ou seja o ladrão vai ter tempo suficiente pra roubar o seu bem. O serviço da prestadora de reboque que diz que vai levar o veiculo para oficina so quando eles querem e nao de acordo com necessidade. Em fim vc paga pra nao precisar, pq e ai que seu calvário começa.",RJ,São Gonçalo,ANSWERED,2025-09-20T10:06:29,https://www.reclameaqui.com.br/chevrolet/servico-onstar-da-chevrolet-promessas-nao-cumpridas-atendimento-pessimo-e-falhas-na-assistencia_UfteWTFMJ5KxaLQn/
Desgaste prematuro da suspensão Onix Plus LTZ 2022/2023 com 34 mil km,"Comprei um Onix plus LTZ 2022 modelo 2023 um carro com pouco KM, já deu desgaste na suspensão, agora que está com 34 mil km. A Chevrolet está fazendo os Onix descartáveis, é uma pena que Chevrolet chegou a esse ponto, eu não compro mas carro da Chevrolet .<br />Claro vam dizer que está fora de garantia ou foi mau uso como sempre.",SC,Blumenau,ANSWERED,2025-09-20T10:01:39,https://www.reclameaqui.com.br/chevrolet/desgaste-prematuro-da-suspensao-onix-plus-ltz-20222023-com-34-mil-km_NLcpTogEajxlvNDa/
Perturbação com mensagens indesejadas da Chevrolet - Metrô Norte - Joinville - SC,"Em 2021 tive um carro da Chevrolet que só me trouxe dor de cabeça. Desde então, não tenho mais nenhum vínculo com a marca. Porém, constantemente recebo mensagens indesejadas por SMS, WhatsApp e e-mail com promoções de veículos. Já deixei claro diversas vezes que não tenho interesse, mas a empresa insiste em continuar perturbando minha vida com esse tipo de comunicação.<br /><br />Peço que a Chevrolet respeite minha solicitação e retire meus dados de suas listas de marketing, encerrando imediatamente qualquer envio de mensagens.",SC,Joinville,ANSWERED,2025-09-20T09:17:54,https://www.reclameaqui.com.br/chevrolet/perturbacao-com-mensagens-indesejadas-da-chevrolet-metro-norte-joinville-sc_XiOCYh_VPghutpQv/
Problemas Recorrentes e Alto Consumo de Óleo em Onix Plus após 120.000 km,Boa noite comprei um Onix plus lt 2021 2022 em 2021 no dia 13 de setembro o valor do carro 77.000 mil dei 20 mil de entrada financiei 55.000 mil pelo Banco GM em 60 parcelas de 1.659 gosto muito da marca Chevrolet quando o carro atingiu 120.000 mil km acabou o sossego a Correia começou a fraguimentar Levei a oficina gastei 3500 reais mais o carro ficou sempre com problemas me endicaram que eu Levace na Concessionária fui agendei gastei mais 2.800 achava que terminaria o meu martírio mas não continua o carro entre uma troca e a outra de Óleo ele Baixava 2 Litros de Óleo depois que fiz o serviço na concessionária ele está Baixando 6 Litros de Óleo não sei mais o que fazer estou endividado e correndo o risco de perder o carro por falta de Pagamento hoje eu não compraria mais um Chevrolet e nem indicaria a ninguém pois foi o maior pesadelo que chegou na minha vida já tive vontade de Levar na Concessionária onde eu comprei e comprar gasolina e tocar fogo no carro que eu comprei pensando mil maravilhas que tornou pra mim um pesadelo,CE,Fortaleza,PENDING,2025-09-19T22:12:52,https://www.reclameaqui.com.br/chevrolet/problemas-recorrentes-e-alto-consumo-de-oleo-em-onix-plus-apos-120000-km_jjtfL_jZl4_wwEe0/
Demora e Jogo de Empurra para Reparo de Equinox 2024 Após Acidente,"No dia 31/07 eu sofri um acidente e acordei com meu corretor que o conserto deveria ser via concessionária porque desta forma para mim eu teria mais garantia, credibilidade, segurança e agilidade com relação à peças etc, justamente porque meu carro é novo, foi comprado no inicio deste ano na Metronorte, trata-se de uma equinox 2024. No dia 06/08 fui até a funilaria da Metronorte em São José, Auto premier. Lá listaram o que seria necessário trocar.No dia 11/08 a auto premier entrou em contato com meu marido para que levássemos o carro para conserto. Dia 29/08 a funilaria nos informou que poderíamos buscar o carro, mas alertou que a lanterna traseira e o pneu traseiro, amos do lado esquerdo, iriam ficar para troca posterior porque as peças não chegarem. Nos explicaram que não tinham previsão por parte da Chevrolet e que deveríamos entrar no SAC para agilizarmos. Neste mesmo momento antes de liberar o carro me foi alertado que o corte do pneu era um risco porque devido o tamanho do carro se o mesmo estourar eu perderei o controle do veículo já que e traseiro e que o veiculo é pesado. Também me foi alertado que lhes foi informado este pneu não tem no Brasil.<br />Comecou a saga, meu marido ligou no SAC Falou com Raiane que disse que constava o pedido mas que daria retorno, o retorno era em 7 dias, não teve retornou e ligou novamente e lhe disseram que ele tinha que falar direto com a metronorte e que a Chevrolet e ela teria que resolver. Na Metronorte falaram que era com a Chevrolet, ele ligou na funilaria e falou com Klevin que explicou que o pedido tinha sido feito, mas que não tinha orçamento já que não esse Pneu e que teria que cobrar a Chevrolet. Lá foi ele novamente e foi atendido por Julia que novamente no jogo de empurra fez novo registro mas nada resolveu. Nesta semana foi Alessandra que ligou dizendo que o pneu tinha sido excluído no ultimo atendimento, ficou de ligar, ligou diz ter acrescentado e que teria que ver junto a metronorte. Cansada deste jogo de empurra pedi ajuda do meu corretor onde a minha segurada Yellow abriu um protocolo e nada de resposta , protocolo *****. Só quero uma solução, eu paguei mais de 7400 reais de franquia, estou andando com um pneu arrobado, lanterna quebrada e sem sequer previsão. Se a concessionaria não tem este pneu ou a fábrica, que troquem os outros pra resolver e manter a estabilidade do carro, não posso aceitar que todo esse jogo dde empurra, desgaste emocional continuem. Temos uma viagem dia 27/09 e mesmo eu estando com um carro novo de mais de 200 mil e segurado, não tenho como usar porque não posso colocar em risco a vida da minha filha e da minha família .Isso além de danos morais e materiais é propaganda enganosa por parte das empresas, te vendem um carro, você tem garantia de 05 anos e não em peça. Se não tem no Brasil, não venda o carro no Brasil ou coloque uma cláusula na venda, meu marido está tão estressado que já não quer resolver e com razão cheio de trabalho, problemas de saúde, diabético e com doença genética tem que ficar sendo tratado feito [Editado pelo Reclame Aqui].<br />PNEU HANKOK KINERGY GT 235/50R 19 -99 H <br />H 436<br />20662<br />Se não tiver um retorno e uma solução procurarei procon e juizado especial.<br />cristiane <br />",SC,Florianópolis,PENDING,2025-09-19T14:08:46,https://www.reclameaqui.com.br/chevrolet/demora-e-jogo-de-empurra-para-reparo-de-equinox-2024-apos-acidente_uNJhlLzBEpQqo88a/
Vício oculto em Tracker LTZ 2024: Barulho na suspensão e recusa na garantia para reparo,"Boa tarde , relato que na data 10/04/2024 adquiri um Tracker LTZ 2024 zero km , no decorrer dos meses apresentou alguns vícios ocultos , como máquina do vidro lado motorista , barulho na suspensão , odor ruim ao ligar ar-condicionado, e qdo veio as chuvas vazamento na tampa traseira do portas malas que alagava a caixa de rodas . Diante dos ocorridos foi levado a concessionária Chevrolet autorizada que contatou defeito na máquina do vidro ao subir riscava vidro e insulfilme a causa era parafuso solto e foi feito reparo . Antes da revisão de 10.000 km rodamos, houve problema de vazamento de água qdo chovia , alagava porta malas e caixa de rodas , feito troca de peças e resolvido . Na mesma revisão foi feito reclamação de barulho na suspensão novamente , e informado desde da saída da concessionária notei esse barulho ao passar por alguma depressão na pista , não foi encontrado o defeito . Agora na revisão de 20.000 km rodados, na data de 18/09/2025 novamente informei o barulho da suspensão que foi verificado pelo mecânico uma folga nos Pivôs , vício oculto que só foi constatado só agora . Porém fui informado que não tem garantia mais e não cobre a substituição das peças . Sendo que todas as revisões foram feitas na concessionária Chevrolet autorizada conforme rege manual , ao meu ver protelou o defeito até não está mais na garantia , um vício oculto de fábrica que por lei deve ser sanado pela concessionária e não onerar com a compra de peças e mão de obra por parte do cliente . Portanto solicito análise do caso e aguardo deferimento . Obrigado",MG,Juiz de Fora,PENDING,2025-09-19T13:37:38,https://www.reclameaqui.com.br/chevrolet/vicio-oculto-em-tracker-ltz-2024-barulho-na-suspensao-e-recusa-na-garantia-para-reparo_CsChRzzuElAS2Ij0/
